id,providerid,providername,namezh,nameen,pathattributeid,pathattributename,pathattributeename,buildperiod,departurezh,departureen,destinationzh,destinationen,realsequence,distance,gofirstbustime,backfirstbustime,golastbustime,backlastbustime,peakheadway,offpeakheadway,bustimedesc,headwaydesc,holidaygofirstbustime,holidaybackfirstbustime,holidaygolastbustime,holidaybacklastbustime,holidaybustimedesc,holidaypeakheadway,holidayoffpeakheadway,holidayheadwaydesc,segmentbufferzh,segmentbufferen,ticketpricedescriptionzh,ticketpricedescriptionen
17621,16186,淡水客運,853跳蛙,853Frogbus,158793,853跳蛙,"853 Frogbus",10,三芝,Sanchi,捷運紅樹林站,"MRT Hongshulin Sta.",1,16.7,0630,0630,0630,0630,,,,," "," "," "," ",,,,,聖約翰科技大學,"St. John‘s University",兩段票,"2 segments"
16528,16186,淡水客運,860,860,159306,860三芝站(車機),"860 Sanchi station",10,三芝,Sanzhi,捷運淡水站,"MRT Tamsui Sta.",75,34.3,0540,0540,2230,2230,0812,2530,,21:45班次配合867區間車僅行駛至捷運淡水站，自捷運淡水站於22:00後班距為30-60分,0540,0540,2230,2230,,2530,2530,21:40班次配合867區間車僅行駛至捷運淡水站，自捷運淡水站於22:00後班距為30-60分,灰瑤子-興化店,Huiyaozi-Xinghuadian,二段票,"Charge for 2 sections"
16528,16186,淡水客運,860,860,159307,860捷運淡水站(車機),"860 MRT Tamsui Sta.",10,三芝,Sanzhi,捷運淡水站,"MRT Tamsui Sta.",75,34.3,0540,0540,2230,2230,0812,2530,,21:45班次配合867區間車僅行駛至捷運淡水站，自捷運淡水站於22:00後班距為30-60分,0540,0540,2230,2230,,2530,2530,21:40班次配合867區間車僅行駛至捷運淡水站，自捷運淡水站於22:00後班距為30-60分,灰瑤子-興化店,Huiyaozi-Xinghuadian,二段票,"Charge for 2 sections"
16542,16186,淡水客運,879,879,159460,879三芝,"879 Sanzhi",10,馬偕醫學大學,"Mackay Medical University",關渡,Guandu,3,47.3,0645,0645,1530,1530,,,,," "," "," "," ",,,,,灰瑤子-興化店、輕軌淡金北新站-捷運紅樹林站,"Huiyaozi-Xinghuadian , Tamsui Qingge-MRT Hongshulin Station",三段票,"3 segments"
17975,16186,淡水客運,石門-捷運紅樹林站,"Shimen-MRT Hongshulin Sta.",159558,石門-捷運紅樹林站延,"853 Jumping Frog Bus A Sub",10,石門,Shimen,捷運紅樹林站,"MRT Hongshulin Sta.",99,25.5,0600,0600,0600,0600,,,,," "," "," "," ",,,,,薪水居易-三芝、聖約翰科技大學、捷運紅樹林站,"Xinshui Juyi-Sanzhi、St. John‘s University、MRT Hongshulin Sta.",四段票,"4 segments"
17975,16186,淡水客運,石門-捷運紅樹林站,"Shimen-MRT Hongshulin Sta.",159559,石門-捷運紅樹林站(寒暑假行駛),853Frog2,10,石門,Shimen,捷運紅樹林站,"MRT Hongshulin Sta.",99,25.5,0600,0600,0600,0600,,,,," "," "," "," ",,,,,薪水居易-三芝、聖約翰科技大學、捷運紅樹林站,"Xinshui Juyi-Sanzhi、St. John‘s University、MRT Hongshulin Sta.",四段票,"4 segments"
16529,16186,淡水客運,861,861,160457,861三芝,"861 Sanzhi",10,馬偕醫學大學,"Mackay Medical University",捷運淡水站,"MRT Tamsui Sta.",5,31.2,0555,0555,1700,1700,,,,"自三芝站發車: 05:55",0555,0555,1215,1215,,,,"自三芝站發車: 05:55",灰瑤子-興化店,Huiyaozi-Xinghuadian,二段票,"Charge for 2 sections"
16543,16186,淡水客運,882,882,161417,882捷運紅樹林站,"882 MRT Hongshulin Sta.",10,馬偕醫學大學,"Mackay Medical University",捷運紅樹林站,"MRT Hongshulin Sta.",9,35.3,0600,1800,2000,1800,,,,,0700,0700,2000,2000,,,,,灰瑤子-興化店,Huiyaozi-Xinghuadian,二段票,"Charge for 2 sections"
16527,16186,淡水客運,878,878,157562,878,878,10,八里,Bali,捷運淡水站,"MRT Tamsui Sta.",4,43.8,0610,0610,1550,1550,,,,,0610,0610,1550,1550,,,,,關渡大橋-民權路3巷口、捷運淡水站-新市一路,"Guandu Bridge-Minquan Rd. 3rd. Lane Entrance、MRT Tamsui Sta.-Xinshi 1st Rd.",三段票,"3 Segments"
16673,16186,淡水客運,紅13,R13,157737,紅13,R13,10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",24,26.7,0625,0625,2100,2100,,,,,0752,0752,2110,2110,,,,,,,一段票,"1 segments"
16674,16186,淡水客運,紅22,R22,157738,紅22,R22,10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",63,25.6,0530,0530,2330,2330,0810,1220,,"07:03 返程繞駛、17:19 往程繞駛；22:00後30分乙班次",0545,0545,2330,2330,,15,20,22:00後30分乙班次,,,一段票,"1 segments"
17536,16186,淡水客運,927,927,158704,927,927,10,三重,Sanchong,八里,Bali,96,39.8,0550,0550,2230,2230,1015,2030,,繞駛台北港(三重站):07:24/16:15,0600,0600,2200,2200,,1530,1530,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
17537,16186,淡水客運,928,928,158705,928吉祥街口,"928 Nature Park",10,三重,Sanchong,八里,Bali,16,47.6,1815,0520,2330,0626,,,,,1800,0540,2330,1050,,,,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
17545,16186,淡水客運,927經台北港,927taipei,158713,927去程繞台北港,"927 Go Taipei",10,三重,Sanchong,八里,Bali,2,43.8,0724,0724,1615,1710,,,,"7:24去程繞駛台北港 16:15返程繞駛台北港"," "," "," "," ",,,,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
17537,16186,淡水客運,928,928,158942,928廖添丁廟,"928 Liaotianding Temple",10,三重,Sanchong,八里,Bali,16,47.6,1815,0520,2330,0626,,,,,1800,0540,2330,1050,,,,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
16674,16186,淡水客運,紅22,R22,159331,紅22去(車機),R22,10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",63,25.6,0530,0530,2330,2330,0810,1220,,"07:03 返程繞駛、17:19 往程繞駛；22:00後30分乙班次",0545,0545,2330,2330,,15,20,22:00後30分乙班次,,,一段票,"1 segments"
16674,16186,淡水客運,紅22,R22,159332,紅22返(車機),"R22 back",10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",63,25.6,0530,0530,2330,2330,0810,1220,,"07:03 返程繞駛、17:19 往程繞駛；22:00後30分乙班次",0545,0545,2330,2330,,15,20,22:00後30分乙班次,,,一段票,"1 segments"
17916,16186,淡水客運,963,963,159386,963,963,10,八里,Bali,板橋,Banqiao,25,53.2,0600,0600,2000,2000,,,,,0800,0800,1900,1900,,,,,艋舺橋-成德公園、五股服務社-中興路三段,"Bangka Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"3 segment"
17916,16186,淡水客運,963,963,159393,963直,963A,10,八里,Bali,板橋,Banqiao,25,53.2,0600,0600,2000,2000,,,,,0800,0800,1900,1900,,,,,艋舺橋-成德公園、五股服務社-中興路三段,"Bangka Bridge-Chengde Park、Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"3 segment"
18558,16186,淡水客運,878區,878Shuttle,160527,878區,878Shuttle,10,八里,Bali,馬偕醫院,"Mackay Memorial Hospital",13,25.7,0720,0720,2100,2100,,,,,0720,0720,2100,2100,,,,,,,一段票,"1 Segment"
16527,16186,淡水客運,878,878,161057,878延淡水商工,"878 Sub National Tamsui Vocational High School",10,八里,Bali,捷運淡水站,"MRT Tamsui Sta.",4,43.8,0610,0610,1550,1550,,,,,0610,0610,1550,1550,,,,,關渡大橋-民權路3巷口、捷運淡水站-新市一路,"Guandu Bridge-Minquan Rd. 3rd. Lane Entrance、MRT Tamsui Sta.-Xinshi 1st Rd.",三段票,"3 Segments"
16674,16186,淡水客運,紅22,R22,161277,紅22台北港去,"R22 Taipei port Go",10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",63,25.6,0530,0530,2330,2330,0810,1220,,"07:03 返程繞駛、17:19 往程繞駛；22:00後30分乙班次",0545,0545,2330,2330,,15,20,22:00後30分乙班次,,,一段票,"1 segments"
16674,16186,淡水客運,紅22,R22,161278,紅22台北港返,"R22 Taipei port Back",10,八里,Bali,捷運關渡站,"MRT Guandu Sta.",63,25.6,0530,0530,2330,2330,0810,1220,,"07:03 返程繞駛、17:19 往程繞駛；22:00後30分乙班次",0545,0545,2330,2330,,15,20,22:00後30分乙班次,,,一段票,"1 segments"
17536,16186,淡水客運,927,927,161557,927自然公園(車機),"927 Nature Park",10,三重,Sanchong,八里,Bali,96,39.8,0550,0550,2230,2230,1015,2030,,繞駛台北港(三重站):07:24/16:15,0600,0600,2200,2200,,1530,1530,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
17536,16186,淡水客運,927,927,161558,927水興公(車機),"927 Shuixing Temple",10,三重,Sanchong,八里,Bali,96,39.8,0550,0550,2230,2230,1015,2030,,繞駛台北港(三重站):07:24/16:15,0600,0600,2200,2200,,1530,1530,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
17545,16186,淡水客運,927經台北港,927taipei,161867,927返程繞台北港,"927 Back Taipei",10,三重,Sanchong,八里,Bali,2,43.8,0724,0724,1615,1710,,,,"7:24去程繞駛台北港 16:15返程繞駛台北港"," "," "," "," ",,,,,台64線觀音山交流道,"Guanyinshan  JCT",二段票,"Charge for 2 sections"
16282,16186,淡水客運,紅38,R38,157277,紅38,R38,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",65,12.6,0550,0550,0000,0000,0812,1220,,,0550,0550,0000,0000,,15,20,22:00後每20-30分一車次,,,一段票,"1 segments"
16431,16186,淡水客運,紅37,R37,157427,紅37,R37,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",110,18,0540,0540,2330,2330,0610,1215,,"紅37繞淡水商工捷運淡水站班表:0620 0640；紅37繞淡水商工新市站班表:1540 1550 2110(週五) 2145(週一~週四)；2230後20分乙車次",0540,0540,2330,2330,,1030,1030,,,,一段票,"1 segments"
16688,16186,淡水客運,983,983,157773,983,983,10,淡海新市鎮,"Danhai New Town",捷運關渡站,"MRT Guandu Sta.",20,25.2,0620,0620,1920,1920,,,,,0930,0930,1700,1700,,,,,,,一段票,"1 segments"
17570,16186,淡水客運,947,947,158740,947,947,10,淡水,Tamsui,板橋,Banqiao,140,60.6,0530,0530,2230,2230,1015,1520,,,0530,0530,2230,2230,,30,30,,民權路3巷口-成德公園，五股服務社-中興路三段,"Minquan Rd. 3rd. Lane Entrance-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"Charge for 3 sections"
17814,16186,淡水客運,淡水-內湖科技園區,"Tamsui-Neihu Technology Park",159162,淡水-內湖科技園區,"Tamsui-Neihu Technology Park-Nangang Main Sta.",10,淡水,Tamsui,內湖科技園區,"Neihu Technology Park",1,29.8,0640,0640,0640,0640,,,,," "," "," "," ",,,,,"淡水-內湖、大直 二段票；淡水-內湖科技園區 三段票","Tamsui-Neihu、Dazhi 2 Segments；Tamsui-Neihu Technology Park 3 Segments",三段票,"3 Segments"
17815,16186,淡水客運,淡水-國道1號-南港車站,"Tamsui-State Road No. 1-Nangang Main Sta.",159163,淡水-國道1號-南港車站,"Tamsui-State Road No. 1-Nangang Main Sta.",10,淡水,Tamsui,南港車站,"Nangang Main Sta.",2,34.3,0650,0650,0700,0700,,,,," "," "," "," ",,,,,,,三段票,
17838,16186,淡水客運,894,894,159212,894,894,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Station",55,16.9,0630,0630,2200,2200,1012,1520,,返程依乘客需求行駛國家新都社區,0630,0630,2200,2200,,2030,2030,返程依乘客需求行駛國家新都社區,,,一段票,"1 segments"
17871,16186,淡水客運,淡水新市鎮-板橋,"Tamsui New Town-Banqio",159300,淡水新市鎮-板橋,"Tamsui New Town-Banqio",10,淡水新市鎮,"Tamsui New Town",板橋,Banqiao,1,30,0710,0710,0710,0710,,,,," "," "," "," ",,,,,,,三段票,"Charge for 3 sections"
17570,16186,淡水客運,947,947,159322,947新市站(車機),"947 Newmarket Station",10,淡水,Tamsui,板橋,Banqiao,140,60.6,0530,0530,2230,2230,1015,1520,,,0530,0530,2230,2230,,30,30,,民權路3巷口-成德公園，五股服務社-中興路三段,"Minquan Rd. 3rd. Lane Entrance-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"Charge for 3 sections"
17570,16186,淡水客運,947,947,159323,947新北板橋公車站(車機),"947 NTPC Banqiao Bus Stop",10,淡水,Tamsui,板橋,Banqiao,140,60.6,0530,0530,2230,2230,1015,1520,,,0530,0530,2230,2230,,30,30,,民權路3巷口-成德公園，五股服務社-中興路三段,"Minquan Rd. 3rd. Lane Entrance-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3",三段票,"Charge for 3 sections"
16431,16186,淡水客運,紅37,R37,159380,紅37新市站(車機),"R37 Newmarket Station",10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",110,18,0540,0540,2330,2330,0610,1215,,"紅37繞淡水商工捷運淡水站班表:0620 0640；紅37繞淡水商工新市站班表:1540 1550 2110(週五) 2145(週一~週四)；2230後20分乙車次",0540,0540,2330,2330,,1030,1030,,,,一段票,"1 segments"
16431,16186,淡水客運,紅37,R37,159381,紅37捷運淡水站(車機),"R37 MRT Tamsui Sta.",10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",110,18,0540,0540,2330,2330,0610,1215,,"紅37繞淡水商工捷運淡水站班表:0620 0640；紅37繞淡水商工新市站班表:1540 1550 2110(週五) 2145(週一~週四)；2230後20分乙車次",0540,0540,2330,2330,,1030,1030,,,,一段票,"1 segments"
17958,16186,淡水客運,藍海2線先導公車,"Lan Hai2",159495,藍海2,BS2,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",11,15.8,0752,0752,1750,1750,,,,,0752,0752,1750,1750,,,,,,,一段票,"1 segment"
16431,16186,淡水客運,紅37,R37,160947,紅37繞淡水商工新市站,"R37 Sub Newmarket Station",10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",110,18,0540,0540,2330,2330,0610,1215,,"紅37繞淡水商工捷運淡水站班表:0620 0640；紅37繞淡水商工新市站班表:1540 1550 2110(週五) 2145(週一~週四)；2230後20分乙車次",0540,0540,2330,2330,,1030,1030,,,,一段票,"1 segments"
16431,16186,淡水客運,紅37,R37,160948,紅37繞淡水商工捷運淡水站,"R37 Sub MRT Tamsui Sta.",10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",110,18,0540,0540,2330,2330,0610,1215,,"紅37繞淡水商工捷運淡水站班表:0620 0640；紅37繞淡水商工新市站班表:1540 1550 2110(週五) 2145(週一~週四)；2230後20分乙車次",0540,0540,2330,2330,,1030,1030,,,,一段票,"1 segments"
19068,16186,淡水客運,紅53,R53,161367,紅53,R53,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",10,14.2,0630,0630,2000,2000,,,,," "," "," "," ",,,,,,,一段票,"1 Segment"
19088,16186,淡水客運,紅37行經海洋都心社區,"R37 Via The Ocean Communty",161387,紅37行經海洋都心社區,"R37 Via The Ocean Communty",10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",30,14.7,0605,0605,2300,2300,,,,,0820,0820,2200,2200,,,,,,,一段票,"1 segment"
16397,16186,淡水客運,紅51,R51,157393,紅51,R51,10,淡海新市鎮,"Danhai New Town",捷運淡水站,"MRT Tamsui Sta.",49,14.5,0530,0530,2230,2230,1530,3060,,,0530,0530,2230,2230,,30,60,,,,一段票,"1 segments"
16430,16186,淡水客運,紅36,R36,157426,紅36,R36,10,新春街,"Xinchun St.",捷運淡水站,"MRT Tamsui Sta.",12,8,0600,0600,0000,0000,0508,1015,,22時後15-20分,0600,0600,0000,0000,,15,20,,,,一段票,"1 segments"
16432,16186,淡水客運,紅39,R39,157428,紅39,R39,10,新春街,"Xinchun St.",捷運淡水站,"MRT Tamsui Sta.",21,6,0610,0610,2210,2210,,,,,0610,0610,2210,2210,,,,,,,一段票,"1 segment"
16497,16186,淡水客運,837,837,157520,837,837,10,新春街,"Xinchun St.",福德里,"Fude Li",28,26.3,0600,0600,2100,2100,,,,,0700,0700,2100,2100,,,,,,,一段票,"1 segments"
16526,16186,淡水客運,869,869,157561,869,869,10,台北灣社區,"Taibeiwan Community",捷運淡水站,"MRT Tamsui Sta.",1,7,0900,0900,0900,0900,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16530,16186,淡水客運,865,865,157565,865,865,10,捷運淡水站,"MRT Tamsui Sta.",茂林,Maolin,1,63.4,0625,0625,0625,0625,,,,,0625,0625,0625,0625,,,,,灰瑤子─興化店、三芝-薪水居易、石門-石門洞,"Huiyaozi-Xinghuadian ,Sanzhi-Xinshui Juyi，Shimen-Shimen Arch",四段票,"4 segments"
16531,16186,淡水客運,866,866,157566,866,866,10,捷運淡水站,Tamsui,內橫山,Neihengshan,1,47.6,0855,0855,0855,0855,,,,,0855,0855,0855,0855,,,,,大溪橋-北新莊、三芝-埔坪,"Daxi Bridge-Beixinzhuang, Sanzhi-Puping",三段票,"3 segments"
16532,16186,淡水客運,867,867,157567,867,867,10,捷運淡水站,"MRT Tamsui Sta.",順天聖母廟,"Shuntian Shengmu Temple",1,61.4,1135,1135,1135,1135,,,,,1135,1135,1135,1135,,,,,灰瑤子-興化店、三芝-薪水居易、石門,"Huiyaozi-Xinghuadian ,Sanzhi-Xinshui Juyi，Shimen",四段票,"4 segments"
16535,16186,淡水客運,874,874,157570,874,874,10,捷運淡水站,Tamsui,大湖,Dahu,3,32.7,0610,0610,1145,1145,,,,,0610,0610,1815,1815,,,,,興化店─灰瑤子,Xinghuadian-Huiyaozi,二段票,"Charge for 2 sections"
16536,16186,淡水客運,875,875,157571,875,875,10,捷運淡水站,"MRT Tamsui Sta.",北新莊,Beixinzhuang,30,19.6,0550,0550,2120,2120,,,,,0510,0510,2120,2120,,,,,,,一段票,"1 segments"
16538,16186,淡水客運,877,877,157573,877捷運淡水站,"877 MRT Tamsui Sta.",10,捷運淡水站,Tamsui,石門,Shimen,3,61.6,0645,0750,1535,1640,,,,,0645,0750,1535,1640,,,,,大溪橋-北新莊、三芝-埔坪,"Daxi Bridge-Beixinzhuang, Sanzhi-Puping",三段票,"3 segments"
16577,16186,淡水客運,871經中山北路,"871 Zhongshan North Road",157619,871經中山北路,"871 Zhongshan North Road",10,捷運淡水站,"MRT Tamsui Station",行忠堂,"Xingzhong Temple",4,21.6,0535,0535,0535,0535,,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16578,16186,淡水客運,872經正德國中、直行中山北路,"872Zhengde Junior high school",157620,872經正德國中,"872 Zhengde Junior high school",10,捷運淡水站,"MRT Tamsui Sta.",中泰,Zhongtai,6,28.6,0530,0530,1850,1850,,,,,0530,0530,1850,1850,,,,,華榮工廠-灰瑤子,"Huarong Factory-Huiyaozi",二段票,"Charge for 2 sections"
16579,16186,淡水客運,873經正德國中,"873Zhengde Junior high school",157621,873經正德國中,"873Zhengde Junior high school",10,捷運淡水站,"MRT Tamsui Sta.",中和里,"Zhonghe Li",8,28.8,0530,0530,0635,0635,,,,,0530,0530,0635,0635,,,,,華榮工廠-灰瑤子,"Huarong Factory-Huiyaozi",二段票,"Charge for 2 sections"
16626,16186,淡水客運,870,870,157674,870,870,10,捷運淡水站,"MRT Tamsui Sta.",忠山,Zhongshan,8,26.6,0730,0730,1930,1930,,,,,0730,0730,1930,1930,,,,,,,一段票,"1 segments"
16627,16186,淡水客運,872,872,157675,872,872,10,捷運淡水站,"MRT Tamsui Sta",中泰,Zhongtai,2,34.6,0840,0840,1545,1545,,,,,0840,0840,1545,1545,,,,,華榮工廠-灰瑤子,"Huarong Factory-Huiyaozi",二段票,"Charge for 2 sections"
16628,16186,淡水客運,871,871,157676,871,871,10,捷運淡水站,"MRT Station Sta",行忠堂,"Xingzhong Temple",4,34.3,0910,0910,1800,1800,,,,番薯里雲廣坑6之1號路段隨招隨停,0910,0910,1800,1800,,,,番薯里雲廣坑6之1號路段隨招隨停,,,一段票,"1 segments"
16629,16186,淡水客運,873,873,157677,873,873,10,捷運淡水站,"MRT Tamsui Sta.",中和里,"Zhonghe Li",8,37,0825,0825,1900,1900,,,,,0825,0825,1900,1900,,,,,華榮工廠-灰瑤子,"Huarong Factory-Huiyaozi",二段票,"Charge for 2 sections"
16630,16186,淡水客運,868,868,157678,868,868,10,淡水,Tamsui,小坪頂,Xiaopingding,6,32.8,0600,0600,1750,1750,,,,,0600,0600,1750,1750,,,,,興音寺-小坪頂,"Xingyin Temple-Xiaopingding",二段票,"Charge for 2 sections"
16675,16186,淡水客運,863,863,157739,863,863,10,淡水,Tamsui,金山,Jinshan,37,80.2,0540,0540,2130,2105,,,,,0540,0540,2130,2105,,,,,興化店-灰瑤子，三芝-薪水居易，石門-石門洞，草里-跳石,"Xinghuadian-Huiyaozi ,Sanzhi ,Shimen, Caoli-Tiaoshi",五段票,"5 segments"
16710,16186,淡水客運,867區,867Shuttle,157802,867區,"867 sub",10,捷運淡水站,Tamsui,石門,Jianshanhu,1,31.8,2230,2230,2230,2230,,,,,2230,2230,2230,2230,,,,,灰瑤子-興化店，三芝-薪水居易,"Huiyaozi-Xinghuadian ,Sanzhi-Xinshui Juyi",三段票,"3 segments"
16715,16186,淡水客運,紅28直,R28Sub,157812,紅28直,"R28 Sub",10,淡江大學,"Tamkang University",捷運淡水站,"MRT Tamsui Sta.",33,2.85,0624," ",1930," ",,,,," "," "," "," ",,,,,,,一段票,"1 segments"
16767,16186,淡水客運,594,594,157894,594,594,10,捷運淡水站,"MRT Tamsui Sta.",淡江大學,"Tamkang University",7,7.6,0630,0630,1900,1900,,,,,0630,0630,1900,1900,,,,,,,一段票,"1 Segment"
16768,16186,淡水客運,595,595,157895,595新民去,"595 Xinmin Go",10,捷運淡水站,"MRT Tamsui Sta.",淡海新市鎮,"Danhai New Town",15,35.8,0600,0600,2140,2140,,,,,0600,0600,2140,2140,,,,,華榮工廠-育英國小,"Huarong Factory-Yuying Elementary school",二段票,"2 Segments"
16772,16186,淡水客運,593,593,157899,593,593,10,捷運淡水站,"MRT Tamsui Sta.",沙崙,Shalun,12,10.3,0610,0610,2140,2140,,,,,0610,0610,2140,2140,,,,,,,一段票,"1 Segment"
15224,16186,淡水客運,631,631,158440,631,631,10,淡水,Tamsui,北投,Beitou,10,31.9,0600,0600,2015,2015,,,,,0615,0615,2015,2015,,,,,坪頂尪公廟-國華球場,"Angong Temple-Guohua Driving Range",二段票,"Charge for 2 sections"
17528,16186,淡水客運,862,862,158696,862基隆轉運站,"862 Keelung Transit Station",10,基隆,Keelung,淡水,Tamsui,30,120.8,0600,0550,2000,2030,,,,,0600,0550,2000,2030,,,,,武聖街口-基隆市界(基金三路)、野柳-港西、金山-金山區公所、跳石-草里、石門洞-石門、薪水居易-三芝、灰瑤子-興化店,"Wusheng St.,Entrance-Keelung City Line,Yeliu-Gangxi,Jinshan-Jinshan District,Tiaoshi-Caoli,Shimen Arch-Shimen,Xinshui Juyi-Sanzhi,Huiyaozi-Xinghuadian",八段票,"8 segments"
17528,16186,淡水客運,862,862,158697,862捷運淡水站,"862 MRT Tamsui Station",10,基隆,Keelung,淡水,Tamsui,30,120.8,0600,0550,2000,2030,,,,,0600,0550,2000,2030,,,,,武聖街口-基隆市界(基金三路)、野柳-港西、金山-金山區公所、跳石-草里、石門洞-石門、薪水居易-三芝、灰瑤子-興化店,"Wusheng St.,Entrance-Keelung City Line,Yeliu-Gangxi,Jinshan-Jinshan District,Tiaoshi-Caoli,Shimen Arch-Shimen,Xinshui Juyi-Sanzhi,Huiyaozi-Xinghuadian",八段票,"8 segments"
17530,16186,淡水客運,716(台灣好行-皇冠北海岸線),716,158698,716捷運淡水站不繞,716,10,捷運淡水站,"MRT Tamsui Station",野柳地質公園,"Yehliu Geopark",12,117.6,0800,1015,1500,1730,,,,,0800,1015,1500,1730,,,,,"淡水-淺水灣 三芝遊客中心-白沙灣 石門婚紗廣場-石門洞 筠園-朱銘美術館 金山老街-金山遊客中心 加投里-野柳地質公園 ","Tamsui-Qianshui Bay Sanzhi Visitor Center-Shipai Shimen Wedding Plaza-Shimen Arch Yun Garden-Juming Museum Jinshan Old Street-Jinshan Visitor Center(Shitoushan Park) Jiatouli-Yehliu Geopark",六段票,"6 segments"
